params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",62.500006699712685,100,-0.043057999999999985,-0.04345,-0.0486,-0.032100000000000004,0.0026409536156471957
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",61.96140859015941,100,-0.044241,-0.0445,-0.049499999999999995,-0.0379,0.0024949987975949
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",60.39186027076721,100,-0.033376,-0.033299999999999996,-0.04,-0.026699999999999998,0.002946629260697721
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",61.62966661518658,100,-0.04868004222120471,-0.0486,-0.0565,-0.039099999999999996,0.0030722315394737204
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",62.828544095755205,100,-0.047825,-0.04834999999999999,-0.0585,-0.036,0.003555372694950559
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",62.791552507067536,100,-0.047026775981524244,-0.04725,-0.0569,-0.0371,0.003619049749678127
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",62.92274771487064,100,-0.04493599999999999,-0.04489999999999999,-0.053099999999999994,-0.0395,0.0024275716261317596
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",62.97151175870022,100,-0.046448,-0.0465,-0.0525,-0.0392,0.002674489857898137
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",18961.917786400427,100,-0.043609,-0.04404999999999999,-0.0495,-0.035699999999999996,0.0026005805121164767
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",66.34960376481467,100,-0.04233099999999999,-0.043,-0.048799999999999996,-0.0286,0.0035745403900361785
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",63.08886359453027,100,-0.042253000000000006,-0.042499999999999996,-0.0634,-0.0311,0.004915128787732831
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",63.25712338263111,100,-0.030598999999999998,-0.030599999999999995,-0.03689999999999999,-0.0235,0.002788745058265455
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",64.52825163561647,100,-0.0460958687676525,-0.04639999999999999,-0.0566,-0.0288,0.00471966808471838
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",65.292974256874,100,-0.04691092790387181,-0.047299999999999995,-0.05489999999999999,-0.0378,0.002951594948988042
"{""alpha"": 0.5, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",62.777739107499656,100,-0.046658,-0.0465,-0.0509,-0.04259999999999999,0.0020130166417593274
